origin_date,horizon,target,location,output_type,output_type_id,value,age_group
2025-02-16,1,inc hosp,US,quantile,0.01,817.9095171138857,0-130
2025-02-16,1,inc hosp,US,quantile,0.025,1227.6391378242683,0-130
2025-02-16,1,inc hosp,US,quantile,0.05,1603.5024487570445,0-130
2025-02-16,1,inc hosp,US,quantile,0.1,2048.941602756175,0-130
2025-02-16,1,inc hosp,US,quantile,0.15,2361.2162965064426,0-130
2025-02-16,1,inc hosp,US,quantile,0.2,2623.1330975956485,0-130
2025-02-16,1,inc hosp,US,quantile,0.25,2862.403483833614,0-130
2025-02-16,1,inc hosp,US,quantile,0.3,3091.5377186563164,0-130
2025-02-16,1,inc hosp,US,quantile,0.35,3317.2062827888985,0-130
2025-02-16,1,inc hosp,US,quantile,0.4,3543.3497772795217,0-130
2025-02-16,1,inc hosp,US,quantile,0.45,3773.181178792226,0-130
2025-02-16,1,inc hosp,US,quantile,0.5,4010.4178780723405,0-130
2025-02-16,1,inc hosp,US,quantile,0.55,4260.309436234885,0-130
2025-02-16,1,inc hosp,US,quantile,0.6,4530.063021301189,0-130
2025-02-16,1,inc hosp,US,quantile,0.65,4830.794552953836,0-130
2025-02-16,1,inc hosp,US,quantile,0.7,5180.801074739891,0-130
2025-02-16,1,inc hosp,US,quantile,0.75,5616.512777946655,0-130
2025-02-16,1,inc hosp,US,quantile,0.8,6228.3043436037315,0-130
2025-02-16,1,inc hosp,US,quantile,0.85,7343.382758569111,0-130
2025-02-16,1,inc hosp,US,quantile,0.9,15878.559963437423,0-130
2025-02-16,1,inc hosp,US,quantile,0.95,17007.525476066618,0-130
2025-02-16,1,inc hosp,US,quantile,0.975,18681.029560416526,0-130
2025-02-16,1,inc hosp,US,quantile,0.99,22297.909873051205,0-130
2025-02-16,2,inc hosp,US,quantile,0.01,744.3866090086913,0-130
2025-02-16,2,inc hosp,US,quantile,0.025,1057.8876403293898,0-130
2025-02-16,2,inc hosp,US,quantile,0.05,1352.968246800024,0-130
2025-02-16,2,inc hosp,US,quantile,0.1,1727.0697876105758,0-130
2025-02-16,2,inc hosp,US,quantile,0.15,2001.9996486959055,0-130
2025-02-16,2,inc hosp,US,quantile,0.2,2234.5446561926615,0-130
2025-02-16,2,inc hosp,US,quantile,0.25,2444.7352803111144,0-130
2025-02-16,2,inc hosp,US,quantile,0.3,2642.4854316049395,0-130
2025-02-16,2,inc hosp,US,quantile,0.35,2834.0526138203954,0-130
2025-02-16,2,inc hosp,US,quantile,0.4,3023.778071720264,0-130
2025-02-16,2,inc hosp,US,quantile,0.45,3215.341906350756,0-130
2025-02-16,2,inc hosp,US,quantile,0.5,3412.352601438604,0-130
2025-02-16,2,inc hosp,US,quantile,0.55,3619.206704137387,0-130
2025-02-16,2,inc hosp,US,quantile,0.6,3841.0140411487996,0-130
2025-02-16,2,inc hosp,US,quantile,0.65,4086.2532731576403,0-130
2025-02-16,2,inc hosp,US,quantile,0.7,4368.344661794725,0-130
2025-02-16,2,inc hosp,US,quantile,0.75,4708.74885663536,0-130
2025-02-16,2,inc hosp,US,quantile,0.8,5144.991425210703,0-130
2025-02-16,2,inc hosp,US,quantile,0.85,5757.702107696959,0-130
2025-02-16,2,inc hosp,US,quantile,0.9,6757.119926874846,0-130
2025-02-16,2,inc hosp,US,quantile,0.95,9015.050952133233,0-130
2025-02-16,2,inc hosp,US,quantile,0.975,12362.059120833053,0-130
2025-02-16,2,inc hosp,US,quantile,0.99,19595.81974610241,0-130
2025-02-16,3,inc hosp,US,quantile,0.01,662.2430371126791,0-130
2025-02-16,3,inc hosp,US,quantile,0.025,940.2736330400849,0-130
2025-02-16,3,inc hosp,US,quantile,0.05,1203.2459483355724,0-130
2025-02-16,3,inc hosp,US,quantile,0.1,1534.355599929837,0-130
2025-02-16,3,inc hosp,US,quantile,0.15,1774.5416820437677,0-130
2025-02-16,3,inc hosp,US,quantile,0.2,1974.9289564788683,0-130
2025-02-16,3,inc hosp,US,quantile,0.25,2153.6357949134735,0-130
2025-02-16,3,inc hosp,US,quantile,0.3,2319.805981107821,0-130
2025-02-16,3,inc hosp,US,quantile,0.35,2479.0364908012007,0-130
2025-02-16,3,inc hosp,US,quantile,0.4,2635.3515875564935,0-130
2025-02-16,3,inc hosp,US,quantile,0.45,2792.0131897478473,0-130
2025-02-16,3,inc hosp,US,quantile,0.5,2952.1516764780117,0-130
2025-02-16,3,inc hosp,US,quantile,0.55,3119.242461360649,0-130
2025-02-16,3,inc hosp,US,quantile,0.6,3297.600647600833,0-130
2025-02-16,3,inc hosp,US,quantile,0.65,3493.464530268849,0-130
2025-02-16,3,inc hosp,US,quantile,0.7,3716.597648255659,0-130
2025-02-16,3,inc hosp,US,quantile,0.75,3983.121627932255,0-130
2025-02-16,3,inc hosp,US,quantile,0.8,4319.958660193884,0-130
2025-02-16,3,inc hosp,US,quantile,0.85,4784.631920650752,0-130
2025-02-16,3,inc hosp,US,quantile,0.9,5524.133240564498,0-130
2025-02-16,3,inc hosp,US,quantile,0.95,7132.897917873333,0-130
2025-02-16,3,inc hosp,US,quantile,0.975,9429.128868383254,0-130
2025-02-16,3,inc hosp,US,quantile,0.99,14298.042189992975,0-130
2025-02-16,4,inc hosp,US,quantile,0.01,580.0994652166668,0-130
2025-02-16,4,inc hosp,US,quantile,0.025,822.6596257507799,0-130
2025-02-16,4,inc hosp,US,quantile,0.05,1053.5236498711206,0-130
2025-02-16,4,inc hosp,US,quantile,0.1,1341.6414122490978,0-130
2025-02-16,4,inc hosp,US,quantile,0.15,1547.0837153916298,0-130
2025-02-16,4,inc hosp,US,quantile,0.2,1715.313256765075,0-130
2025-02-16,4,inc hosp,US,quantile,0.25,1862.536309515833,0-130
2025-02-16,4,inc hosp,US,quantile,0.3,1997.1265306107027,0-130
2025-02-16,4,inc hosp,US,quantile,0.35,2124.020367782006,0-130
2025-02-16,4,inc hosp,US,quantile,0.4,2246.9251033927235,0-130
2025-02-16,4,inc hosp,US,quantile,0.45,2368.6844731449387,0-130
2025-02-16,4,inc hosp,US,quantile,0.5,2491.9507515174196,0-130
2025-02-16,4,inc hosp,US,quantile,0.55,2619.2782185839105,0-130
2025-02-16,4,inc hosp,US,quantile,0.6,2754.187254052866,0-130
2025-02-16,4,inc hosp,US,quantile,0.65,2900.675787380058,0-130
2025-02-16,4,inc hosp,US,quantile,0.7,3064.850634716593,0-130
2025-02-16,4,inc hosp,US,quantile,0.75,3257.494399229149,0-130
2025-02-16,4,inc hosp,US,quantile,0.8,3494.9258951770644,0-130
2025-02-16,4,inc hosp,US,quantile,0.85,3811.5617336045457,0-130
2025-02-16,4,inc hosp,US,quantile,0.9,4291.14655425415,0-130
2025-02-16,4,inc hosp,US,quantile,0.95,5250.744883613434,0-130
2025-02-16,4,inc hosp,US,quantile,0.975,6496.198615933454,0-130
2025-02-16,4,inc hosp,US,quantile,0.99,9000.264633883538,0-130
